--------------------------------------------------
价格峰值分析分析周期(天):3
日期	距上次峰值交易日个数		距上次峰值自然日个数		局部高点/低点	浮动幅度%:	
1997/07/17	1	1	1180.93	-2.0	
1997/07/18	1	1	1210.44	2.5	
1997/07/21	1	3	1218.48	0.7	
1997/07/21	0	0	1188.87	-2.4	
1997/07/22	1	1	1163.46	-2.1	
1997/07/23	1	1	1223.82	5.2	
1997/07/24	1	1	1172.36	-4.2	
1997/07/25	1	1	1158.13	-1.2	
1997/07/28	1	3	1138.47	-1.7	
1997/07/29	1	1	1133.17	-0.5	
1997/07/30	1	1	1179.47	4.1	
1997/07/31	1	1	1192.2	1.1	
1997/08/01	1	1	1194.03	0.2	
1997/08/04	1	3	1201.92	0.7	
1997/08/05	1	1	1207.22	0.4	
1997/08/06	1	1	1170.26	-3.1	
1997/08/07	1	1	1199.24	2.5	
1997/08/07	0	0	1161.63	-3.1	
1997/08/08	1	1	1216.56	4.7	
1997/08/11	1	3	1182.44	-2.8	
1997/08/12	1	1	1145.74	-3.1	
1997/08/13	1	1	1118.2	-2.4	
1997/08/14	1	1	1168.33	4.5	
1997/08/15	1	1	1174.88	0.6	
1997/08/19	2	4	1143.2	-2.7	
1997/08/20	1	1	1144.64	0.1	
1997/08/21	1	1	1165.21	1.8	
1997/08/22	1	1	1174.48	0.8	
1997/08/25	1	3	1184.33	0.8	
1997/08/26	1	1	1194.13	0.8	
1997/08/27	1	1	1199.47	0.4	
1997/08/28	1	1	1216.07	1.4	
1997/08/29	1	1	1223.07	0.6	
1997/09/01	1	3	1230.06	0.6	
1997/09/02	1	1	1232.69	0.2	
1997/09/02	0	0	1215.92	-1.4	
1997/09/03	1	1	1243.32	2.3	
1997/09/04	1	1	1253.15	0.8	
1997/09/05	1	1	1253.35	0.0	
1997/09/05	0	0	1241.21	-1.0	
1997/09/08	1	3	1257.54	1.3	
1997/09/09	1	1	1257.92	0.0	
1997/09/09	0	0	1230.44	-2.2	
1997/09/10	1	1	1227.64	-0.2	
1997/09/11	1	1	1264.48	3.0	
1997/09/12	1	1	1207.83	-4.5	
1997/09/15	1	3	1175.94	-2.6	
1997/09/17	2	2	1162.24	-1.2	
1997/09/19	2	2	1185.09	2.0	
1997/09/22	1	3	1185.1	0.0	
1997/09/22	0	0	1102.61	-7.0	
1997/09/23	1	1	1025.13	-7.0	
1997/09/24	1	1	1110.1	8.3	
1997/09/25	1	1	1130.12	1.8	
1997/09/26	1	1	1094.42	-3.2	
1997/09/29	1	3	1079.34	-1.4	
1997/10/06	2	7	1105.41	2.4	
1997/10/07	1	1	1087.01	-1.7	
1997/10/08	1	1	1140.93	5.0	
1997/10/13	3	5	1138.4	-0.2	
1997/10/13	0	0	1117.38	-1.8	
1997/10/14	1	1	1105.7	-1.0	
1997/10/15	1	1	1129.65	2.2	
1997/10/16	1	1	1151.39	1.9	
1997/10/20	2	4	1191.04	3.4	
1997/10/21	1	1	1192.34	0.1	
1997/10/22	1	1	1203.01	0.9	
1997/10/22	0	0	1168.45	-2.9	
1997/10/24	2	2	1164.06	-0.4	
1997/10/27	1	3	1235.94	6.2	
1997/10/28	1	1	1241.83	0.5	
1997/10/28	0	0	1172.89	-5.6	
1997/10/29	1	1	1162.98	-0.8	
1997/10/30	1	1	1207.97	3.9	
1997/10/31	1	1	1158.73	-4.1	
1997/11/03	1	3	1185.06	2.3	
1997/11/04	1	1	1190.47	0.5	
1997/11/05	1	1	1179.35	-0.9	
1997/11/06	1	1	1203.08	2.0	
1997/11/07	1	1	1177.63	-2.1	
1997/11/10	1	3	1202.57	2.1	
1997/11/11	1	1	1168.48	-2.8	
1997/11/12	1	1	1193.53	2.1	
1997/11/13	1	1	1157.29	-3.0	
1997/11/14	1	1	1208.84	4.5	
1997/11/17	1	3	1213.22	0.4	
1997/11/18	1	1	1182.6	-2.5	
1997/11/19	1	1	1175.78	-0.6	
1997/11/20	1	1	1169.09	-0.6	
1997/11/21	1	1	1152.0	-1.5	
1997/11/24	1	3	1122.93	-2.5	
1997/11/25	1	1	1114.13	-0.8	
1997/11/26	1	1	1143.81	2.7	
1997/11/28	2	2	1114.43	-2.6	
1997/12/02	2	4	1128.5	1.3	
1997/12/03	1	1	1121.59	-0.6	
1997/12/04	1	1	1137.01	1.4	
1997/12/04	0	0	1119.2	-1.6	
1997/12/05	1	1	1144.22	2.2	
1997/12/09	2	4	1148.17	0.3	
1997/12/10	1	1	1158.98	0.9	
1997/12/11	1	1	1159.75	0.1	
1997/12/11	0	0	1145.54	-1.2	
1997/12/12	1	1	1165.81	1.8	
1997/12/15	1	3	1168.05	0.2	
1997/12/16	1	1	1174.8	0.6	
1997/12/17	1	1	1145.89	-2.5	
1997/12/18	1	1	1138.39	-0.7	
1997/12/19	1	1	1161.87	2.1	
1997/12/22	1	3	1169.02	0.6	
1997/12/23	1	1	1176.92	0.7	
1997/12/24	1	1	1164.85	-1.0	
1997/12/25	1	1	1181.47	1.4	
1997/12/26	1	1	1194.23	1.1	
1997/12/29	1	3	1198.97	0.4	
1997/12/29	0	0	1185.65	-1.1	
1997/12/30	1	1	1179.55	-0.5	
1997/12/31	1	1	1195.04	1.3	
1998/01/05	1	5	1220.49	2.1	
1998/01/06	1	1	1233.63	1.1	
1998/01/07	1	1	1244.09	0.8	
1998/01/08	1	1	1250.0	0.5	
1998/01/09	1	1	1221.29	-2.3	
1998/01/12	1	3	1246.65	2.1	
1998/01/13	1	1	1110.08	-11.0	
1998/01/15	2	2	1217.86	9.7	
1998/01/16	1	1	1220.97	0.3	
1998/01/19	1	3	1205.47	-1.3	
1998/01/20	1	1	1195.38	-0.8	
1998/01/22	2	2	1194.38	-0.1	
1998/01/23	1	1	1224.12	2.5	
1998/02/09	1	17	1262.62	3.1	
1998/02/10	1	1	1233.69	-2.3	
1998/02/11	1	1	1251.45	1.4	
1998/02/11	0	0	1233.53	-1.4	
1998/02/12	1	1	1254.41	1.7	
1998/02/13	1	1	1241.82	-1.0	
1998/02/16	1	3	1230.91	-0.9	
1998/02/17	1	1	1228.11	-0.2	
1998/02/18	1	1	1225.49	-0.2	
1998/02/19	1	1	1223.93	-0.1	
1998/02/20	1	1	1237.91	1.1	
1998/02/23	1	3	1195.88	-3.4	
1998/02/25	2	2	1191.75	-0.3	
1998/02/26	1	1	1189.51	-0.2	
1998/02/27	1	1	1213.72	2.0	
1998/03/02	1	3	1182.61	-2.6	
1998/03/04	2	2	1214.0	2.7	
1998/03/05	1	1	1219.28	0.4	
1998/03/06	1	1	1202.12	-1.4	
1998/03/09	1	3	1197.56	-0.4	
1998/03/10	1	1	1186.55	-0.9	
1998/03/11	1	1	1210.52	2.0	
1998/03/12	1	1	1175.55	-2.9	
1998/03/16	2	4	1188.61	1.1	
1998/03/17	1	1	1202.83	1.2	
1998/03/18	1	1	1204.74	0.2	
1998/03/18	0	0	1191.9	-1.1	
1998/03/19	1	1	1184.87	-0.6	
1998/03/20	1	1	1183.24	-0.1	
1998/03/23	1	3	1178.04	-0.4	
1998/03/24	1	1	1194.05	1.4	
1998/03/25	1	1	1209.76	1.3	
1998/03/26	1	1	1186.22	-1.9	
1998/03/27	1	1	1223.92	3.2	
1998/03/30	1	3	1249.44	2.1	
1998/03/31	1	1	1252.24	0.2	
1998/04/01	1	1	1255.01	0.2	
1998/04/02	1	1	1285.03	2.4	
1998/04/03	1	1	1286.1	0.1	
1998/04/06	1	3	1306.38	1.6	
1998/04/07	1	1	1310.28	0.3	
1998/04/08	1	1	1322.82	1.0	
1998/04/09	1	1	1328.78	0.5	
1998/04/09	0	0	1288.88	-3.0	
1998/04/13	2	4	1326.29	2.9	
1998/04/14	1	1	1304.37	-1.7	
1998/04/15	1	1	1324.7	1.6	
1998/04/16	1	1	1326.42	0.1	
1998/04/16	0	0	1312.56	-1.0	
1998/04/17	1	1	1291.08	-1.6	
1998/04/20	1	3	1286.58	-0.3	
1998/04/21	1	1	1307.85	1.7	
1998/04/22	1	1	1333.06	1.9	
1998/04/23	1	1	1340.25	0.5	
1998/04/24	1	1	1313.6	-2.0	
1998/04/27	1	3	1303.48	-0.8	
1998/04/28	1	1	1333.09	2.3	
1998/04/29	1	1	1341.58	0.6	
1998/04/30	1	1	1343.46	0.1	
1998/05/04	1	4	1355.51	0.9	
1998/05/05	1	1	1356.05	0.0	
1998/05/06	1	1	1341.8	-1.1	
1998/05/07	1	1	1326.65	-1.1	
1998/05/08	1	1	1357.6	2.3	
1998/05/08	0	0	1324.72	-2.4	
1998/05/11	1	3	1368.02	3.3	
1998/05/12	1	1	1342.73	-1.8	
1998/05/13	1	1	1369.3	2.0	
1998/05/14	1	1	1376.29	0.5	
1998/05/15	1	1	1379.12	0.2	
1998/05/18	1	3	1360.46	-1.4	
1998/05/19	1	1	1355.53	-0.4	
1998/05/20	1	1	1352.16	-0.2	
1998/05/21	1	1	1367.71	1.2	
1998/05/21	0	0	1350.26	-1.3	
1998/05/22	1	1	1379.89	2.2	
1998/05/25	1	3	1389.65	0.7	
1998/05/26	1	1	1394.43	0.3	
1998/05/27	1	1	1399.54	0.4	
1998/05/28	1	1	1405.58	0.4	
1998/05/29	1	1	1411.34	0.4	
1998/06/01	1	3	1420.55	0.7	
1998/06/02	1	1	1402.62	-1.3	
1998/06/03	1	1	1421.12	1.3	
1998/06/04	1	1	1422.97	0.1	
1998/06/04	0	0	1402.74	-1.4	
1998/06/05	1	1	1390.63	-0.9	
1998/06/08	1	3	1415.18	1.8	
1998/06/09	1	1	1357.46	-4.1	
1998/06/11	2	2	1346.06	-0.8	
1998/06/12	1	1	1383.46	2.8	
1998/06/15	1	3	1386.98	0.3	
1998/06/15	0	0	1359.87	-2.0	
1998/06/16	1	1	1323.52	-2.7	
1998/06/18	2	2	1372.12	3.7	
1998/06/19	1	1	1392.87	1.5	
1998/06/22	1	3	1401.51	0.6	
1998/06/23	1	1	1385.45	-1.1	
1998/06/24	1	1	1402.13	1.2	
1998/06/25	1	1	1404.04	0.1	
1998/06/25	0	0	1377.17	-1.9	
1998/06/26	1	1	1376.4	-0.1	
1998/06/29	1	3	1356.21	-1.5	
1998/06/30	1	1	1335.21	-1.5	
1998/07/01	1	1	1367.14	2.4	
1998/07/01	0	0	1315.18	-3.8	
1998/07/02	1	1	1296.99	-1.4	
1998/07/03	1	1	1341.73	3.4	
1998/07/06	1	3	1313.27	-2.1	
1998/07/07	1	1	1307.9	-0.4	
1998/07/08	1	1	1339.16	2.4	
1998/07/09	1	1	1344.43	0.4	
1998/07/10	1	1	1360.64	1.2	
1998/07/13	1	3	1362.99	0.2	
1998/07/14	1	1	1334.7	-2.1	
1998/07/15	1	1	1326.32	-0.6	
1998/07/16	1	1	1317.88	-0.6	
1998/07/17	1	1	1311.75	-0.5	
1998/07/20	1	3	1278.3	-2.6	
1998/07/21	1	1	1318.93	3.2	
1998/07/23	2	2	1316.28	-0.2	
1998/07/24	1	1	1330.49	1.1	
1998/07/27	1	3	1314.73	-1.2	
1998/07/28	1	1	1313.2	-0.1	
1998/07/29	1	1	1308.26	-0.4	
1998/07/31	2	2	1319.35	0.8	
1998/08/03	1	3	1301.26	-1.4	
1998/08/04	1	1	1283.19	-1.4	
1998/08/05	1	1	1307.48	1.9	
1998/08/06	1	1	1312.6	0.4	
1998/08/06	0	0	1292.39	-1.5	
1998/08/07	1	1	1267.92	-1.9	
1998/08/11	2	4	1206.63	-4.8	
1998/08/12	1	1	1158.78	-4.0	
1998/08/14	2	2	1165.86	0.6	
1998/08/17	1	3	1068.65	-8.3	
1998/08/18	1	1	1043.02	-2.4	
1998/08/19	1	1	1126.08	8.0	
1998/08/20	1	1	1149.95	2.1	
1998/08/21	1	1	1178.73	2.5	
1998/08/24	1	3	1190.88	1.0	
1998/08/25	1	1	1159.38	-2.6	
1998/08/26	1	1	1182.33	2.0	
1998/08/27	1	1	1142.16	-3.4	
1998/08/28	1	1	1125.19	-1.5	
1998/08/31	1	3	1150.22	2.2	
1998/08/31	0	0	1072.42	-6.8	
1998/09/01	1	1	1163.17	8.5	
1998/09/03	2	2	1151.0	-1.0	
1998/09/04	1	1	1169.46	1.6	
1998/09/07	1	3	1178.37	0.8	
1998/09/09	2	2	1190.73	1.0	
1998/09/09	0	0	1162.46	-2.4	
1998/09/10	1	1	1219.79	4.9	
1998/09/11	1	1	1225.14	0.4	
1998/09/14	1	3	1239.76	1.2	
1998/09/15	1	1	1245.42	0.5	
1998/09/16	1	1	1252.2	0.5	
1998/09/16	0	0	1225.29	-2.1	
1998/09/17	1	1	1264.39	3.2	
1998/09/18	1	1	1199.58	-5.1	
1998/09/21	1	3	1193.82	-0.5	
1998/09/22	1	1	1229.61	3.0	
1998/09/23	1	1	1233.79	0.3	
1998/09/24	1	1	1196.92	-3.0	
1998/09/25	1	1	1192.07	-0.4	
1998/09/28	1	3	1239.8	4.0	
1998/09/30	2	2	1242.94	0.3	
1998/10/05	1	5	1246.6	0.3	
1998/10/05	0	0	1231.4	-1.2	
1998/10/06	1	1	1214.82	-1.3	
1998/10/07	1	1	1207.92	-0.6	
1998/10/08	1	1	1228.73	1.7	
1998/10/09	1	1	1241.05	1.0	
1998/10/12	1	3	1247.24	0.5	
1998/10/12	0	0	1227.85	-1.6	
1998/10/13	1	1	1257.35	2.4	
1998/10/14	1	1	1234.06	-1.9	
1998/10/15	1	1	1254.84	1.7	
1998/10/16	1	1	1263.71	0.7	
1998/10/19	1	3	1240.44	-1.8	
1998/10/20	1	1	1238.3	-0.2	
1998/10/21	1	1	1206.11	-2.6	
1998/10/22	1	1	1191.55	-1.2	
1998/10/23	1	1	1230.82	3.3	
1998/10/26	1	3	1195.24	-2.9	
1998/10/27	1	1	1218.44	1.9	
1998/10/28	1	1	1226.11	0.6	
1998/10/29	1	1	1229.74	0.3	
1998/10/29	0	0	1214.92	-1.2	
1998/11/02	2	4	1210.84	-0.3	
1998/11/03	1	1	1236.96	2.2	
1998/11/04	1	1	1240.7	0.3	
1998/11/05	1	1	1253.31	1.0	
1998/11/06	1	1	1267.39	1.1	
1998/11/09	1	3	1283.12	1.2	
1998/11/12	3	3	1295.06	0.9	
1998/11/13	1	1	1271.32	-1.8	
1998/11/16	1	3	1293.76	1.8	
1998/11/17	1	1	1300.15	0.5	
1998/11/18	1	1	1281.59	-1.4	
1998/11/19	1	1	1274.08	-0.6	
1998/11/20	1	1	1271.65	-0.2	
1998/11/23	1	3	1269.09	-0.2	
1998/11/24	1	1	1282.92	1.1	
1998/11/25	1	1	1283.96	0.1	
1998/11/25	0	0	1262.22	-1.7	
1998/11/26	1	1	1247.84	-1.1	
1998/11/27	1	1	1242.56	-0.4	
1998/11/30	1	3	1238.13	-0.4	
1998/12/01	1	1	1251.86	1.1	
1998/12/01	0	0	1231.99	-1.6	
1998/12/02	1	1	1222.64	-0.8	
1998/12/03	1	1	1239.26	1.4	
1998/12/04	1	1	1213.55	-2.1	
1998/12/07	1	3	1237.69	2.0	
1998/12/07	0	0	1207.75	-2.4	
1998/12/09	2	2	1225.98	1.5	
1998/12/10	1	1	1203.06	-1.9	
1998/12/11	1	1	1194.06	-0.7	
1998/12/14	1	3	1214.67	1.7	
1998/12/15	1	1	1173.92	-3.4	
1998/12/16	1	1	1195.54	1.8	
1998/12/17	1	1	1158.5	-3.1	
1998/12/18	1	1	1150.72	-0.7	
1998/12/21	1	3	1150.38	-0.0	
1998/12/22	1	1	1185.97	3.1	
1998/12/23	1	1	1187.91	0.2	
1998/12/24	1	1	1161.84	-2.2	
1998/12/25	1	1	1178.91	1.5	
1998/12/28	1	3	1179.0	0.0	
1998/12/28	0	0	1157.69	-1.8	
1998/12/29	1	1	1139.98	-1.5	
1998/12/30	1	1	1125.55	-1.3	
1998/12/31	1	1	1153.15	2.5	
1999/01/04	1	4	1124.21	-2.5	
1999/01/05	1	1	1104.5	-1.8	
1999/01/06	1	1	1137.2	3.0	
1999/01/07	1	1	1140.48	0.3	
1999/01/08	1	1	1168.83	2.5	
1999/01/11	1	3	1174.42	0.5	
1999/01/12	1	1	1158.29	-1.4	
1999/01/13	1	1	1144.44	-1.2	
1999/01/14	1	1	1142.35	-0.2	
1999/01/15	1	1	1136.3	-0.5	
1999/01/18	1	3	1153.41	1.5	
1999/01/18	0	0	1126.7	-2.3	
1999/01/19	1	1	1160.26	3.0	
1999/01/20	1	1	1162.97	0.2	
1999/01/20	0	0	1148.8	-1.2	
1999/01/21	1	1	1145.29	-0.3	
1999/01/22	1	1	1168.18	2.0	
1999/01/25	1	3	1146.97	-1.8	
1999/01/26	1	1	1132.95	-1.2	
1999/01/27	1	1	1146.5	1.2	
1999/01/28	1	1	1150.57	0.4	
1999/01/29	1	1	1130.33	-1.8	
1999/02/01	1	3	1118.54	-1.0	
1999/02/02	1	1	1114.79	-0.3	
1999/02/03	1	1	1127.27	1.1	
1999/02/04	1	1	1102.49	-2.2	
1999/02/05	1	1	1079.21	-2.1	
1999/02/08	1	3	1064.17	-1.4	
1999/02/09	1	1	1090.16	2.4	
1999/03/01	1	20	1098.36	0.8	
1999/03/02	1	1	1103.25	0.4	
1999/03/03	1	1	1128.77	2.3	
1999/03/04	1	1	1133.72	0.4	
1999/03/05	1	1	1137.95	0.4	
1999/03/08	1	3	1142.14	0.4	
1999/03/09	1	1	1145.7	0.3	
1999/03/10	1	1	1127.17	-1.6	
1999/03/11	1	1	1153.84	2.4	
1999/03/12	1	1	1158.71	0.4	
1999/03/15	1	3	1169.69	0.9	
1999/03/16	1	1	1155.93	-1.2	
1999/03/17	1	1	1173.04	1.5	
1999/03/18	1	1	1147.56	-2.2	
1999/03/19	1	1	1172.93	2.2	
1999/03/22	1	3	1179.65	0.6	
1999/03/23	1	1	1163.28	-1.4	
1999/03/24	1	1	1177.34	1.2	
1999/03/25	1	1	1155.01	-1.9	
1999/03/26	1	1	1154.93	-0.0	
1999/03/29	1	3	1169.5	1.3	
1999/03/30	1	1	1173.66	0.4	
1999/03/30	0	0	1156.04	-1.5	
1999/03/31	1	1	1150.82	-0.5	
1999/04/01	1	1	1168.52	1.5	
1999/04/02	1	1	1184.43	1.4	
1999/04/05	1	3	1194.51	0.9	
1999/04/06	1	1	1199.84	0.4	
1999/04/07	1	1	1202.32	0.2	
1999/04/08	1	1	1205.41	0.3	
1999/04/08	0	0	1192.46	-1.1	
1999/04/09	1	1	1210.1	1.5	
1999/04/12	1	3	1193.65	-1.4	
1999/04/13	1	1	1174.13	-1.6	
1999/04/15	2	2	1185.59	1.0	
1999/04/15	0	0	1168.59	-1.4	
1999/04/16	1	1	1162.31	-0.5	
1999/04/19	1	3	1156.6	-0.5	
1999/04/20	1	1	1171.6	1.3	
1999/04/21	1	1	1173.52	0.2	
1999/04/21	0	0	1143.04	-2.6	
1999/04/22	1	1	1110.64	-2.8	
1999/04/23	1	1	1144.77	3.1	
1999/04/26	1	3	1111.99	-2.9	
1999/04/27	1	1	1089.75	-2.0	
1999/04/28	1	1	1112.29	2.1	
1999/04/28	0	0	1087.79	-2.2	
1999/04/29	1	1	1116.41	2.6	
1999/04/30	1	1	1122.22	0.5	
1999/05/04	1	4	1108.89	-1.2	
1999/05/05	1	1	1105.34	-0.3	
1999/05/06	1	1	1128.9	2.1	
1999/05/07	1	1	1131.49	0.2	
1999/05/10	1	3	1065.18	-5.9	
1999/05/12	2	2	1104.8	3.7	
1999/05/13	1	1	1086.45	-1.7	
1999/05/14	1	1	1060.5	-2.4	
1999/05/17	1	3	1047.83	-1.2	
1999/05/18	1	1	1075.65	2.7	
1999/05/19	1	1	1109.11	3.1	
1999/05/19	0	0	1057.72	-4.6	
1999/05/20	1	1	1147.72	8.5	
1999/05/21	1	1	1170.14	2.0	
1999/05/24	1	3	1215.21	3.9	
1999/05/25	1	1	1244.84	2.4	
1999/05/26	1	1	1195.84	-3.9	
1999/05/27	1	1	1283.02	7.3	
1999/05/28	1	1	1294.64	0.9	
1999/05/31	1	3	1303.48	0.7	
1999/06/01	1	1	1311.6	0.6	
1999/06/02	1	1	1330.27	1.4	
1999/06/03	1	1	1259.0	-5.4	
1999/06/04	1	1	1288.0	2.3	
1999/06/07	1	3	1326.61	3.0	
1999/06/09	2	2	1350.13	1.8	
1999/06/10	1	1	1382.07	2.4	
1999/06/14	2	4	1427.76	3.3	
1999/06/15	1	1	1477.14	3.5	
1999/06/15	0	0	1366.65	-7.5	
1999/06/17	2	2	1501.01	9.8	
1999/06/18	1	1	1516.12	1.0	
1999/06/21	1	3	1546.61	2.0	
1999/06/22	1	1	1564.44	1.2	
1999/06/23	1	1	1606.5	2.7	
1999/06/24	1	1	1654.55	3.0	
1999/06/25	1	1	1705.21	3.1	
1999/06/25	0	0	1591.07	-6.7	
1999/06/29	2	4	1742.14	9.5	
1999/06/30	1	1	1756.18	0.8	
1999/06/30	0	0	1666.01	-5.1	
1999/07/01	1	1	1540.03	-7.6	
1999/07/02	1	1	1532.44	-0.5	
1999/07/05	1	3	1630.38	6.4	
1999/07/08	3	3	1591.13	-2.4	
1999/07/09	1	1	1594.57	0.2	
1999/07/12	1	3	1545.56	-3.1	
1999/07/13	1	1	1511.43	-2.2	
1999/07/14	1	1	1559.66	3.2	
1999/07/15	1	1	1567.82	0.5	
1999/07/16	1	1	1512.78	-3.5	
1999/07/19	1	3	1473.23	-2.6	
1999/07/20	1	1	1574.74	6.9	
1999/07/20	0	0	1471.5	-6.6	
1999/07/21	1	1	1626.95	10.6	
1999/07/22	1	1	1548.49	-4.8	
1999/07/26	2	4	1607.07	3.8	
1999/07/27	1	1	1580.81	-1.6	
1999/07/28	1	1	1609.79	1.8	
1999/07/29	1	1	1615.74	0.4	
1999/08/02	2	4	1622.38	0.4	
1999/08/03	1	1	1626.91	0.3	
1999/08/04	1	1	1649.25	1.4	
1999/08/05	1	1	1658.69	0.6	
1999/08/06	1	1	1601.84	-3.4	
1999/08/10	2	4	1597.22	-0.3	
1999/08/11	1	1	1574.71	-1.4	
1999/08/12	1	1	1566.71	-0.5	
1999/08/16	2	4	1546.83	-1.3	
1999/08/17	1	1	1596.15	3.2	
1999/08/18	1	1	1555.97	-2.5	
1999/08/19	1	1	1645.84	5.8	
1999/08/20	1	1	1651.17	0.3	
1999/08/23	1	3	1626.95	-1.5	
1999/08/24	1	1	1655.14	1.7	
1999/08/25	1	1	1618.54	-2.2	
1999/08/26	1	1	1615.85	-0.2	
1999/08/27	1	1	1644.47	1.8	
1999/08/30	1	3	1614.44	-1.8	
1999/08/31	1	1	1609.79	-0.3	
1999/09/01	1	1	1595.96	-0.9	
1999/09/02	1	1	1572.41	-1.5	
1999/09/03	1	1	1614.41	2.7	
1999/09/06	1	3	1556.83	-3.6	
1999/09/07	1	1	1556.74	-0.0	
1999/09/08	1	1	1581.93	1.6	
1999/09/09	1	1	1675.26	5.9	
1999/09/10	1	1	1695.64	1.2	
1999/09/13	1	3	1656.16	-2.3	
1999/09/14	1	1	1681.84	1.6	
1999/09/15	1	1	1657.78	-1.4	
1999/09/16	1	1	1643.98	-0.8	
1999/09/17	1	1	1636.47	-0.5	
1999/09/20	1	3	1628.89	-0.5	
1999/09/21	1	1	1617.81	-0.7	
1999/09/22	1	1	1632.41	0.9	
1999/09/22	0	0	1613.58	-1.2	
1999/09/23	1	1	1597.11	-1.0	
1999/09/24	1	1	1631.39	2.1	
1999/09/27	1	3	1598.7	-2.0	
1999/09/28	1	1	1586.54	-0.8	
1999/09/29	1	1	1608.6	1.4	
1999/09/29	0	0	1580.99	-1.7	
1999/09/30	1	1	1567.72	-0.8	
1999/10/08	1	8	1531.79	-2.3	
1999/10/11	1	3	1516.62	-1.0	
1999/10/13	2	2	1544.44	1.8	
1999/10/13	0	0	1504.38	-2.6	
1999/10/14	1	1	1494.94	-0.6	
1999/10/15	1	1	1550.7	3.7	
1999/10/18	1	3	1499.46	-3.3	
1999/10/19	1	1	1468.09	-2.1	
1999/10/20	1	1	1463.42	-0.3	
1999/10/21	1	1	1452.7	-0.7	
1999/10/22	1	1	1512.93	4.1	
1999/10/27	3	5	1537.3	1.6	
1999/10/28	1	1	1542.04	0.3	
1999/10/29	1	1	1494.7	-3.1	
1999/11/01	1	3	1488.23	-0.4	
1999/11/02	1	1	1481.56	-0.4	
1999/11/03	1	1	1472.73	-0.6	
1999/11/04	1	1	1457.14	-1.1	
1999/11/05	1	1	1478.82	1.5	
1999/11/08	1	3	1458.65	-1.4	
1999/11/09	1	1	1479.83	1.5	
1999/11/10	1	1	1436.74	-2.9	
1999/11/15	3	5	1454.08	1.2	
1999/11/15	0	0	1436.68	-1.2	
1999/11/16	1	1	1469.59	2.3	
1999/11/16	0	0	1428.74	-2.8	
1999/11/17	1	1	1427.35	-0.1	
1999/11/18	1	1	1498.08	5.0	
1999/11/22	2	4	1457.6	-2.7	
1999/11/23	1	1	1471.91	1.0	
1999/11/24	1	1	1451.03	-1.4	
1999/11/25	1	1	1439.94	-0.8	
1999/11/29	2	4	1432.95	-0.5	
1999/11/30	1	1	1429.55	-0.2	
1999/12/01	1	1	1447.68	1.3	
1999/12/02	1	1	1447.8	0.0	
1999/12/03	1	1	1430.66	-1.2	
1999/12/06	1	3	1422.72	-0.6	
1999/12/07	1	1	1438.03	1.1	
1999/12/08	1	1	1422.04	-1.1	
1999/12/09	1	1	1413.62	-0.6	
1999/12/10	1	1	1413.45	-0.0	
1999/12/13	1	3	1430.4	1.2	
1999/12/15	2	2	1461.89	2.2	
1999/12/17	2	2	1416.74	-3.1	
1999/12/21	1	4	1388.05	-2.0	
1999/12/22	1	1	1383.56	-0.3	
1999/12/23	1	1	1364.92	-1.3	
1999/12/24	1	1	1352.1	-0.9	
1999/12/27	1	3	1341.05	-0.8	
1999/12/28	1	1	1368.24	2.0	
1999/12/29	1	1	1341.93	-1.9	
1999/12/30	1	1	1366.67	1.8	
2000/01/04	1	5	1407.51	3.0	
2000/01/05	1	1	1433.78	1.9	
2000/01/06	1	1	1463.95	2.1	
2000/01/07	1	1	1522.82	4.0	
2000/01/10	1	3	1546.72	1.6	
2000/01/11	1	1	1547.7	0.1	
2000/01/11	0	0	1468.75	-5.1	
2000/01/12	1	1	1434.99	-2.3	
2000/01/13	1	1	1418.81	-1.1	
2000/01/14	1	1	1401.7	-1.2	
2000/01/18	2	4	1443.59	3.0	
2000/01/19	1	1	1443.67	0.0	
2000/01/20	1	1	1466.9	1.6	
2000/01/21	1	1	1476.45	0.7	
2000/01/24	1	3	1477.41	0.1	
2000/01/24	0	0	1449.47	-1.9	
2000/01/25	1	1	1490.46	2.8	
2000/01/27	2	2	1506.92	1.1	
2000/01/28	1	1	1536.34	2.0	
2000/02/14	1	17	1674.13	9.0	
2000/02/15	1	1	1746.44	4.3	
2000/02/16	1	1	1649.69	-5.5	
2000/02/17	1	1	1770.88	7.3	
2000/02/17	0	0	1615.62	-8.8	
2000/02/18	1	1	1583.58	-2.0	
2000/02/21	1	3	1697.01	7.2	
2000/02/22	1	1	1627.46	-4.1	
2000/02/23	1	1	1586.63	-2.5	
2000/02/24	1	1	1634.32	3.0	
2000/02/25	1	1	1650.36	1.0	
2000/02/28	1	3	1704.88	3.3	
2000/02/29	1	1	1733.14	1.7	
2000/03/02	2	2	1721.59	-0.7	
2000/03/02	0	0	1682.53	-2.3	
2000/03/03	1	1	1750.64	4.0	
2000/03/06	1	3	1762.82	0.7	
2000/03/06	0	0	1678.74	-4.8	
2000/03/07	1	1	1654.44	-1.4	
2000/03/08	1	1	1726.04	4.3	
2000/03/09	1	1	1741.22	0.9	
2000/03/10	1	1	1743.13	0.1	
2000/03/10	0	0	1701.79	-2.4	
2000/03/14	2	4	1636.89	-3.8	
2000/03/16	2	2	1596.07	-2.5	
2000/03/20	2	4	1699.28	6.5	
2000/03/21	1	1	1713.2	0.8	
2000/03/22	1	1	1726.59	0.8	
