方4-斜3	1342.95	35.5	0.664
方4-斜3	1343.95	35.391	0.66
方4-斜3	1344.95	35.209	0.663
方4-斜3	1345.95	36.536	0.675
方4-斜3	1346.95	38.091	0.696
方4-斜3	1347.95	38.945	0.723
方4-斜3	1348.95	39.082	0.755
方4-斜3	1349.95	38.755	0.791
方4-斜3	1350.95	38.791	0.83
方4-斜3	1351.95	38.536	0.866
方4-斜3	1352.95	36.836	0.894
方4-斜3	1353.95	36.091	0.917
方4-斜3	1354.95	36.845	0.94
方4-斜3	1355.95	36.727	0.969
方4-斜3	1356.95	35.355	1.002
方4-斜3	1357.95	33.282	1.036
方4-斜3	1358.95	32.1	1.066
方4-斜3	1359.95	31.1	1.09
方4-斜3	1360.95	30.573	1.112
方4-斜3	1361.95	29.636	1.135
方4-斜3	1362.95	29.182	1.16
方4-斜3	1363.95	28.291	1.188
方4-斜3	1364.95	25.755	1.215
方4-斜3	1365.95	23.2	1.239
方4-斜3	1366.95	21.436	1.26
方4-斜3	1367.95	20.2	1.276
方4-斜3	1368.95	18.927	1.289
方4-斜3	1369.95	17.9	1.299
方4-斜3	1370.95	16.964	1.305
方4-斜3	1371.95	16.455	1.308
方4-斜3	1372.95	15.945	1.309
方4-斜3	1373.95	15.536	1.308
方4-斜3	1374.95	14.8	1.306
方4-斜3	1375.95	13.973	1.301
方4-斜3	1376.95	13.245	1.294
