方4-斜1	746	171.564	0.704
方4-斜1	747	170.3	0.692
方4-斜1	748	169.5	0.69
方4-斜1	749	170.336	0.687
方4-斜1	750	171.518	0.675
方4-斜1	751	171.7	0.664
方4-斜1	752	170.864	0.669
方4-斜1	753	170.2	0.677
方4-斜1	754	171.236	0.679
方4-斜1	755	172.264	0.671
方4-斜1	756	172.218	0.649
方4-斜1	757	172.382	0.622
方4-斜1	758	171.409	0.604
方4-斜1	759	169.464	0.599
方4-斜1	760	169.373	0.589
方4-斜1	761	171.446	0.562
方4-斜1	762	173.4	0.534
方4-斜1	763	173.264	0.516
方4-斜1	764	172.7	0.513
方4-斜1	765	173.418	0.512
方4-斜1	766	176.755	0.5
方4-斜1	767	182.191	0.487
方4-斜1	768	186.809	0.497
方4-斜1	769	189.682	0.514
方4-斜1	770	191.391	0.518
方4-斜1	771	196.127	0.525
方4-斜1	772	201.836	0.541
方4-斜1	773	205.736	0.541
方4-斜1	774	208.909	0.526
方4-斜1	775	210.246	0.52
方4-斜1	776	210.682	0.521
方4-斜1	777	210.855	0.531
方4-斜1	778	210.7	0.555
方4-斜1	779	212.2	0.593
方4-斜1	780	215.127	0.632
方4-斜1	781	218.255	0.666
方4-斜1	782	220.346	0.697
方4-斜1	783	220.782	0.728
方4-斜1	784	220.327	0.749
方4-斜1	785	219.6	0.759
方4-斜1	786	219.4	0.769
方4-斜1	787	218.518	0.786
方4-斜1	788	216.118	0.811
方4-斜1	789	214.536	0.841
方4-斜1	790	214.5	0.845
方4-斜1	791	214.982	0.823
方4-斜1	792	216.255	0.798
方4-斜1	793	217.164	0.785
方4-斜1	794	216.173	0.79
方4-斜1	795	214.282	0.795
方4-斜1	796	211.227	0.787
方4-斜1	797	208.373	0.789
方4-斜1	798	206.982	0.802
方4-斜1	799	205.082	0.8
方4-斜1	800	202.318	0.779
方4-斜1	801	199.318	0.755
方4-斜1	802	196.255	0.731
方4-斜1	803	194.373	0.725
方4-斜1	804	193.564	0.725
方4-斜1	805	193.5	0.713
方4-斜1	806	193.527	0.705
方4-斜1	807	193.682	0.715
方4-斜1	808	192.636	0.712
方4-斜1	809	189.4	0.661
方4-斜1	810	185.273	0.586
方4-斜1	811	182.627	0.531
方4-斜1	812	180.736	0.509
方4-斜1	813	178.746	0.503
方4-斜1	814	177.682	0.509
方4-斜1	815	178.027	0.52
方4-斜1	816	178.218	0.531
方4-斜1	817	177.127	0.535
方4-斜1	818	176.491	0.516
方4-斜1	819	176.2	0.476
方4-斜1	820	176.473	0.421
方4-斜1	821	178.918	0.361
方4-斜1	822	185.827	0.298
方4-斜1	823	194.464	0.242
方4-斜1	824	203.009	0.191
方4-斜1	825	211.646	0.139
方4-斜1	826	219.836	0.096
方4-斜1	827	226.446	0.085
方4-斜1	828	233.873	0.087
方4-斜1	829	242.218	0.079
方4-斜1	830	248.064	0.069
方4-斜1	831	245.855	0.078
方4-斜1	832	244.682	0.097
方4-斜1	833	250.782	0.119
方4-斜1	834	258.382	0.142
方4-斜1	835	266.491	0.174
方4-斜1	836	273.155	0.207
方4-斜1	837	280.255	0.232
方4-斜1	838	288.582	0.249
方4-斜1	839	295.2	0.273
方4-斜1	840	299.446	0.304
方4-斜1	841	304.7	0.336
方4-斜1	842	308.736	0.363
方4-斜1	843	309.955	0.383
方4-斜1	844	311.318	0.384
方4-斜1	845	314.791	0.382
方4-斜1	846	318.682	0.387
方4-斜1	847	322.409	0.401
方4-斜1	848	323.936	0.432
方4-斜1	849	320.727	0.468
方4-斜1	850	314.291	0.501
方4-斜1	851	309.564	0.52
方4-斜1	852	304.564	0.517
方4-斜1	853	299.446	0.498
方4-斜1	854	296.018	0.464
方4-斜1	855	293.346	0.402
方4-斜1	856	290.727	0.309
方4-斜1	857	288.736	0.226
方4-斜1	858	288.473	0.177
方4-斜1	859	288.5	0.154
方4-斜1	860	282.955	0.141
方4-斜1	861	278.518	0.134
方4-斜1	862	279.046	0.129
方4-斜1	863	282.391	0.122
方4-斜1	864	284.773	0.118
方4-斜1	865	288.191	0.126
方4-斜1	866	296.055	0.136
方4-斜1	867	304.6	0.147
方4-斜1	868	313.146	0.155
方4-斜1	869	321.6	0.163
方4-斜1	870	330.146	0.159
方4-斜1	871	338.691	0.155
方4-斜1	872	346.482	0.17
方4-斜1	873	349.927	0.192
方4-斜1	874	346.627	0.2
方4-斜1	875	343.836	0.208
方4-斜1	876	348.091	0.232
方4-斜1	877	354.9	0.263
方4-斜1	878	228.836	0.296
方4-斜1	879	1.891	0.331
方4-斜1	880	1.764	0.358
方4-斜1	881	1.509	0.369
方4-斜1	882	1.5	0.37
方4-斜1	883	2.109	0.372
方4-斜1	884	3.764	0.381
方4-斜1	885	4.345	0.406
方4-斜1	886	3	0.445
方4-斜1	887	1.1	0.484
方4-斜1	888	359.418	0.52
方4-斜1	889	358.2	0.54
方4-斜1	890	356.946	0.556
方4-斜1	891	356.464	0.58
方4-斜1	892	355.491	0.612
方4-斜1	893	353.736	0.646
方4-斜1	894	351.146	0.679
方4-斜1	895	347.682	0.711
方4-斜1	896	345.336	0.738
方4-斜1	897	342.164	0.767
方4-斜1	898	338.082	0.792
方4-斜1	899	337.709	0.808
方4-斜1	900	339.536	0.82
方4-斜1	901	338.636	0.834
方4-斜1	902	335.827	0.839
方4-斜1	903	333.236	0.836
方4-斜1	904	332.164	0.824
方4-斜1	905	331.618	0.817
方4-斜1	906	332.036	0.831
方4-斜1	907	332.755	0.848
方4-斜1	908	333.273	0.864
方4-斜1	909	334.155	0.884
方4-斜1	910	334.882	0.906
方4-斜1	911	336.109	0.92
方4-斜1	912	337.146	0.929
方4-斜1	913	337.909	0.941
方4-斜1	914	339.3	0.955
方4-斜1	915	340.255	0.96
方4-斜1	916	340.527	0.959
方4-斜1	917	338.546	0.95
方4-斜1	918	335.473	0.935
方4-斜1	919	333.173	0.911
方4-斜1	920	330.309	0.874
方4-斜1	921	327.746	0.824
方4-斜1	922	326.618	0.779
方4-斜1	923	326.691	0.753
方4-斜1	924	327.027	0.732
方4-斜1	925	329.127	0.685
方4-斜1	926	331.536	0.633
方4-斜1	927	331.446	0.609
方4-斜1	928	330.364	0.604
方4-斜1	929	329.918	0.588
方4-斜1	930	331.218	0.558
方4-斜1	931	335.9	0.526
方4-斜1	932	341.782	0.507
方4-斜1	933	345.673	0.495
方4-斜1	934	347.682	0.495
方4-斜1	935	349.646	0.504
方4-斜1	936	350.246	0.514
方4-斜1	937	350.982	0.526
方4-斜1	938	352.4	0.553
方4-斜1	939	353.936	0.596
方4-斜1	940	355.655	0.658
方4-斜1	941	358.327	0.732
方4-斜1	942	0.582	0.808
方4-斜1	943	1.445	0.882
方4-斜1	944	0.4	0.956
方4-斜1	945	358.636	1.013
方4-斜1	946	357.836	1.053
方4-斜1	947	357.164	1.088
方4-斜1	948	356.082	1.123
方4-斜1	949	354.855	1.148
方4-斜1	950	354.136	1.155
方4-斜1	951	354.891	1.142
方4-斜1	952	355.936	1.125
方4-斜1	953	356.264	1.117
方4-斜1	954	356.682	1.112
方4-斜1	955	356.7	1.11
方4-斜1	956	356.255	1.11
方4-斜1	957	356.1	1.115
方4-斜1	958	355.818	1.132
方4-斜1	959	355.382	1.16
方4-斜1	960	354.646	1.189
方4-斜1	961	353.9	1.212
方4-斜1	962	352.973	1.234
方4-斜1	963	352.218	1.262
方4-斜1	964	351.855	1.294
方4-斜1	965	350.655	1.337
方4-斜1	966	347.6	1.383
方4-斜1	967	343.809	1.425
方4-斜1	968	341.4	1.461
方4-斜1	969	340.436	1.489
方4-斜1	970	339.627	1.507
方4-斜1	971	338.827	1.523
方4-斜1	972	338.264	1.53
方4-斜1	973	337.664	1.53
方4-斜1	974	337.282	1.535
方4-斜1	975	336.327	1.544
方4-斜1	976	335.309	1.546
方4-斜1	977	334.464	1.541
方4-斜1	978	333.973	1.533
方4-斜1	979	333.227	1.521
方4-斜1	980	333	1.505
方4-斜1	981	332.664	1.479
方4-斜1	982	331.591	1.448
方4-斜1	983	329.773	1.42
方4-斜1	984	328.946	1.394
方4-斜1	985	328.646	1.371
方4-斜1	986	328.718	1.35
方4-斜1	987	329.427	1.324
方4-斜1	988	331.155	1.29
方4-斜1	989	333.809	1.259
方4-斜1	990	336.109	1.244
方4-斜1	991	336.882	1.24
方4-斜1	992	336.9	1.24
方4-斜1	993	337.018	1.244
方4-斜1	994	337.718	1.255
方4-斜1	995	338.682	1.267
方4-斜1	996	340.1	1.289
方4-斜1	997	341.836	1.328
方4-斜1	998	343.864	1.383
方4-斜1	999	344.664	1.444
方4-斜1	1000	344.409	1.496
方4-斜1	1001	344.118	1.538
方4-斜1	1002	343.455	1.573
方4-斜1	1003	343.3	1.597
方4-斜1	1004	343.064	1.612
方4-斜1	1005	342.855	1.627
方4-斜1	1006	342.8	1.649
方4-斜1	1007	342.8	1.674
方4-斜1	1008	342.664	1.69
方4-斜1	1009	341.773	1.699
方4-斜1	1010	341.464	1.709
方4-斜1	1011	342	1.724
方4-斜1	1012	342.282	1.733
方4-斜1	1013	342.6	1.74
方4-斜1	1014	342.418	1.745
方4-斜1	1015	341.982	1.748
方4-斜1	1016	341.555	1.745
方4-斜1	1017	341.5	1.741
方4-斜1	1018	341.6	1.74
方4-斜1	1019	341.409	1.746
方4-斜1	1020	341.318	1.764
方4-斜1	1021	341.3	1.784
方4-斜1	1022	341.618	1.801
方4-斜1	1023	341.8	1.815
方4-斜1	1024	341.8	1.828
方4-斜1	1025	341.9	1.842
方4-斜1	1026	341.8	1.857
方4-斜1	1027	341.936	1.876
方4-斜1	1028	342.264	1.905
方4-斜1	1029	342.436	1.942
方4-斜1	1030	342.764	1.988
方4-斜1	1031	342.209	2.047
方4-斜1	1032	339.8	2.113
方4-斜1	1033	336.891	2.178
方4-斜1	1034	335.264	2.226
方4-斜1	1035	334.673	2.251
方4-斜1	1036	334.073	2.264
方4-斜1	1037	333.291	2.275
方4-斜1	1038	332.527	2.28
方4-斜1	1039	331.446	2.279
方4-斜1	1040	330.036	2.272
方4-斜1	1041	328.582	2.263
方4-斜1	1042	328.3	2.264
方4-斜1	1043	328.327	2.268
方4-斜1	1044	328.3	2.264
方4-斜1	1045	328.646	2.253
方4-斜1	1046	329.327	2.228
方4-斜1	1047	330.373	2.191
方4-斜1	1048	331.655	2.14
方4-斜1	1049	333.073	2.092
方4-斜1	1050	333.9	2.067
方4-斜1	1051	334.409	2.063
方4-斜1	1052	335.409	2.068
方4-斜1	1053	336.327	2.073
方4-斜1	1054	337.155	2.082
方4-斜1	1055	337.764	2.096
方4-斜1	1056	338.536	2.11
方4-斜1	1057	339.136	2.121
方4-斜1	1058	340.173	2.134
方4-斜1	1059	341.509	2.155
方4-斜1	1060	343.382	2.188
方4-斜1	1061	344.3	2.23
方4-斜1	1062	344.5	2.268
方4-斜1	1063	344.909	2.3
方4-斜1	1064	345.373	2.334
方4-斜1	1065	345.736	2.381
方4-斜1	1066	345.909	2.432
方4-斜1	1067	346.064	2.481
方4-斜1	1068	346.336	2.526
方4-斜1	1069	346.5	2.59
方4-斜1	1070	346	2.676
方4-斜1	1071	344.827	2.763
方4-斜1	1072	343.827	2.835
方4-斜1	1073	342.627	2.889
方4-斜1	1074	341.7	2.926
方4-斜1	1075	340.727	2.947
方4-斜1	1076	339.964	2.956
方4-斜1	1077	339.518	2.962
方4-斜1	1078	339.573	2.967
方4-斜1	1079	339.6	2.965
方4-斜1	1080	339.4	2.954
方4-斜1	1081	339.355	2.941
方4-斜1	1082	339.046	2.924
方4-斜1	1083	338.891	2.905
方4-斜1	1084	338.364	2.882
方4-斜1	1085	337.9	2.861
方4-斜1	1086	337.8	2.851
方4-斜1	1087	338.046	2.846
方4-斜1	1088	338.4	2.832
方4-斜1	1089	338.664	2.806
方4-斜1	1090	338.9	2.775
方4-斜1	1091	339.155	2.738
方4-斜1	1092	339.418	2.696
方4-斜1	1093	339.991	2.65
方4-斜1	1094	340.655	2.617
方4-斜1	1095	341.682	2.6
方4-斜1	1096	342.855	2.579
方4-斜1	1097	344.409	2.552
方4-斜1	1098	345.255	2.537
方4-斜1	1099	346.173	2.53
方4-斜1	1100	346.973	2.523
方4-斜1	1101	347.664	2.514
方4-斜1	1102	348.918	2.51
方4-斜1	1103	350.746	2.513
方4-斜1	1104	352.046	2.527
方4-斜1	1105	352.146	2.555
方4-斜1	1106	351.455	2.589
方4-斜1	1107	351.273	2.613
方4-斜1	1108	351.764	2.63
方4-斜1	1109	352.218	2.651
方4-斜1	1110	352.5	2.676
方4-斜1	1111	352.4	2.703
方4-斜1	1112	351.973	2.736
方4-斜1	1113	351.609	2.771
方4-斜1	1114	351.027	2.8
方4-斜1	1115	350.527	2.825
方4-斜1	1116	349.527	2.845
方4-斜1	1117	347.6	2.867
方4-斜1	1118	345.673	2.883
方4-斜1	1119	344.609	2.887
方4-斜1	1120	344.055	2.871
方4-斜1	1121	343.264	2.834
方4-斜1	1122	342.618	2.793
方4-斜1	1123	341.773	2.763
方4-斜1	1124	341.4	2.761
方4-斜1	1125	341.709	2.769
方4-斜1	1126	342.064	2.77
方4-斜1	1127	342.755	2.75
方4-斜1	1128	344.136	2.699
方4-斜1	1129	345.764	2.647
方4-斜1	1130	347.064	2.613
方4-斜1	1131	348.618	2.601
方4-斜1	1132	350.2	2.594
方4-斜1	1133	351.346	2.586
方4-斜1	1134	352.418	2.596
方4-斜1	1135	352.991	2.631
方4-斜1	1136	353.491	2.682
方4-斜1	1137	352.936	2.744
方4-斜1	1138	351.546	2.803
方4-斜1	1139	350.718	2.849
方4-斜1	1140	349.591	2.892
方4-斜1	1141	348.246	2.928
方4-斜1	1142	346.946	2.949
方4-斜1	1143	345.709	2.958
方4-斜1	1144	344.618	2.962
方4-斜1	1145	343.564	2.972
方4-斜1	1146	343	2.993
方4-斜1	1147	343.255	3.011
方4-斜1	1148	343.273	3
方4-斜1	1149	342.827	2.967
方4-斜1	1150	342.255	2.921
方4-斜1	1151	341.255	2.87
方4-斜1	1152	341.073	2.814
方4-斜1	1153	341.836	2.747
方4-斜1	1154	343.055	2.688
方4-斜1	1155	344.346	2.663
方4-斜1	1156	345.182	2.659
方4-斜1	1157	346	2.652
方4-斜1	1158	346.546	2.636
方4-斜1	1159	347.1	2.622
方4-斜1	1160	348.318	2.612
方4-斜1	1161	349.1	2.61
方4-斜1	1162	349.9	2.611
方4-斜1	1163	350.464	2.617
方4-斜1	1164	351.255	2.635
方4-斜1	1165	352.127	2.671
方4-斜1	1166	352.991	2.713
方4-斜1	1167	353.964	2.759
方4-斜1	1168	354.746	2.809
方4-斜1	1169	354.991	2.865
方4-斜1	1170	354.636	2.918
方4-斜1	1171	354.064	2.965
方4-斜1	1172	353.436	3
方4-斜1	1173	352.373	3.028
方4-斜1	1174	351.336	3.054
方4-斜1	1175	349.9	3.075
方4-斜1	1176	348.382	3.083
方4-斜1	1177	346.882	3.074
方4-斜1	1178	346.191	3.036
方4-斜1	1179	345.9	2.986
方4-斜1	1180	345.627	2.925
方4-斜1	1181	345.3	2.853
方4-斜1	1182	345.2	2.776
方4-斜1	1183	345.327	2.704
方4-斜1	1184	345.746	2.636
方4-斜1	1185	345.8	2.583
方4-斜1	1186	345.973	2.555
方4-斜1	1187	346.718	2.557
方4-斜1	1188	348.418	2.567
方4-斜1	1189	349.864	2.565
方4-斜1	1190	351.646	2.563
方4-斜1	1191	353.318	2.578
方4-斜1	1192	354.273	2.606
方4-斜1	1193	354.482	2.652
方4-斜1	1194	354.846	2.703
方4-斜1	1195	355.391	2.746
方4-斜1	1196	355.736	2.783
方4-斜1	1197	355.8	2.831
方4-斜1	1198	355.018	2.884
方4-斜1	1199	353.573	2.93
方4-斜1	1200	352.827	2.96
方4-斜1	1201	352.109	2.982
方4-斜1	1202	351.736	3
方4-斜1	1203	351.6	3.013
方4-斜1	1204	351.464	3.025
方4-斜1	1205	351.227	3.036
方4-斜1	1206	351.2	3.055
方4-斜1	1207	351.127	3.077
方4-斜1	1208	350.736	3.101
方4-斜1	1209	350.482	3.123
方4-斜1	1210	349.864	3.146
方4-斜1	1211	349.182	3.169
方4-斜1	1212	347.955	3.189
方4-斜1	1213	346.118	3.209
方4-斜1	1214	344.218	3.233
方4-斜1	1215	343.173	3.255
方4-斜1	1216	342.227	3.269
方4-斜1	1217	341.464	3.273
方4-斜1	1218	341.055	3.266
方4-斜1	1219	340.255	3.261
方4-斜1	1220	339.446	3.279
方4-斜1	1221	339.5	3.312
方4-斜1	1222	339.864	3.34
方4-斜1	1223	340.491	3.358
方4-斜1	1224	340.6	3.372
方4-斜1	1225	340.718	3.391
方4-斜1	1226	341.546	3.399
方4-斜1	1227	343.209	3.403
方4-斜1	1228	344.427	3.418
方4-斜1	1229	345.009	3.445
方4-斜1	1230	345.982	3.479
方4-斜1	1231	346.773	3.522
方4-斜1	1232	347.2	3.568
方4-斜1	1233	347.6	3.612
方4-斜1	1234	348.336	3.671
方4-斜1	1235	348.255	3.743
方4-斜1	1236	347.582	3.813
方4-斜1	1237	347.227	3.879
方4-斜1	1238	346.9	3.946
方4-斜1	1239	346.673	4.008
方4-斜1	1240	346.218	4.071
方4-斜1	1241	345.255	4.138
方4-斜1	1242	344.227	4.208
方4-斜1	1243	343.355	4.27
方4-斜1	1244	342.864	4.316
方4-斜1	1245	342.191	4.348
方4-斜1	1246	341.973	4.369
方4-斜1	1247	341.8	4.383
方4-斜1	1248	341.7	4.395
方4-斜1	1249	341.7	4.402
方4-斜1	1250	341.564	4.408
方4-斜1	1251	341.391	4.41
方4-斜1	1252	340.9	4.414
方4-斜1	1253	340.655	4.427
方4-斜1	1254	340.309	4.444
方4-斜1	1255	340.327	4.464
方4-斜1	1256	340.618	4.475
方4-斜1	1257	341.009	4.466
方4-斜1	1258	341.036	4.455
方4-斜1	1259	340.336	4.458
方4-斜1	1260	340	4.459
方4-斜1	1261	340.246	4.452
方4-斜1	1262	340.318	4.45
方4-斜1	1263	340.7	4.448
方4-斜1	1264	341.346	4.438
方4-斜1	1265	342.436	4.42
方4-斜1	1266	343.373	4.406
方4-斜1	1267	343.7	4.411
方4-斜1	1268	343.7	4.43
方4-斜1	1269	343.846	4.461
方4-斜1	1270	344.546	4.506
方4-斜1	1271	344.991	4.559
方4-斜1	1272	345.446	4.619
方4-斜1	1273	345.736	4.682
方4-斜1	1274	346.236	4.746
方4-斜1	1275	347.018	4.821
方4-斜1	1276	347.691	4.92
方4-斜1	1277	347.173	5.04
方4-斜1	1278	346.364	5.15
方4-斜1	1279	345.636	5.247
方4-斜1	1280	345.182	5.347
方4-斜1	1281	344.627	5.46
方4-斜1	1282	344.155	5.588
方4-斜1	1283	343.627	5.725
方4-斜1	1284	343.209	5.869
方4-斜1	1285	342.627	6.019
方4-斜1	1286	341.555	6.172
方4-斜1	1287	340.4	6.312
方4-斜1	1288	339.3	6.432
方4-斜1	1289	338.3	6.532
方4-斜1	1290	337.146	6.605
方4-斜1	1291	336.555	6.639
方4-斜1	1292	336.136	6.633
方4-斜1	1293	335.846	6.595
方4-斜1	1294	335.436	6.537
方4-斜1	1295	335.4	6.448
方4-斜1	1296	335.473	6.329
方4-斜1	1297	335.6	6.199
方4-斜1	1298	335.6	6.08
方4-斜1	1299	335.8	5.975
方4-斜1	1300	336.127	5.872
方4-斜1	1301	336.727	5.761
方4-斜1	1302	337.255	5.645
方4-斜1	1303	337.6	5.532
方4-斜1	1304	337.846	5.425
方4-斜1	1305	338	5.327
方4-斜1	1306	337.9	5.235
方4-斜1	1307	337.9	5.154
方4-斜1	1308	337.8	5.078
方4-斜1	1309	337.818	4.997
方4-斜1	1310	338.182	4.911
方4-斜1	1311	338.673	4.833
方4-斜1	1312	339.246	4.773
方4-斜1	1313	339.073	4.733
方4-斜1	1314	338.291	4.698
方4-斜1	1315	337.473	4.651
方4-斜1	1316	336.991	4.594
方4-斜1	1317	336.527	4.53
方4-斜1	1318	336.491	4.464
方4-斜1	1319	336.309	4.39
方4-斜1	1320	336.146	4.305
方4-斜1	1321	335.455	4.212
方4-斜1	1322	334.427	4.102
方4-斜1	1323	333.727	3.977
方4-斜1	1324	333.246	3.847
方4-斜1	1325	333.2	3.718
方4-斜1	1326	333.446	3.592
方4-斜1	1327	333.702	3.467
方4-斜1	1328	333.958	3.337
方4-斜1	1329	334.27	3.205
方4-斜1	1330	334.675	3.069
方4-斜1	1331	335.182	2.923
方4-斜1	1332	335.765	2.762
方4-斜1	1333	336.379	2.586
方4-斜1	1334	336.965	2.405
方4-斜1	1335	337.414	2.234
方4-斜1	1336	337.603	2.085
方4-斜1	1337	337.544	1.96
方4-斜1	1338	337.402	1.85
方4-斜1	1339	337.344	1.759
方4-斜1	1340	337.322	1.681
方4-斜1	1341	337.062	1.614
方4-斜1	1342	336.181	1.554
方4-斜1	1343	334.412	1.501
方4-斜1	1344	331.738	1.456
方4-斜1	1345	328.252	1.425
方4-斜1	1346	323.971	1.411
方4-斜1	1347	318.909	1.409
方4-斜1	1348	313.219	1.416
方4-斜1	1349	307.091	1.428
方4-斜1	1350	300.549	1.446
方4-斜1	1351	293.476	1.471
方4-斜1	1352	285.92	1.502
方4-斜1	1353	278.214	1.533
方4-斜1	1354	270.717	1.562
方4-斜1	1355	263.748	1.588
方4-斜1	1356	257.698	1.614
方4-斜1	1357	252.828	1.645
方4-斜1	1358	249.052	1.69
方4-斜1	1359	246.142	1.753
方4-斜1	1360	244.048	1.833
方4-斜1	1361	242.861	1.928
方4-斜1	1362	242.457	2.038
方4-斜1	1363	242.327	2.176
方4-斜1	1364	241.989	2.334
方4-斜1	1365	241.329	2.516
方4-斜1	1366	240.395	2.718
方4-斜1	1367	239.187	2.93
方4-斜1	1368	237.715	3.142
方4-斜1	1369	235.985	3.349
方4-斜1	1370	234.009	3.551
方4-斜1	1371	231.966	3.747
方4-斜1	1372	230.172	3.935
方4-斜1	1373	228.882	4.114
方4-斜1	1374	228.153	4.284
方4-斜1	1375	227.859	4.447
方4-斜1	1376	227.825	4.607
方4-斜1	1377	227.94	4.764
方4-斜1	1378	228.184	4.92
方4-斜1	1379	228.543	5.068
方4-斜1	1380	228.877	5.204
方4-斜1	1381	228.903	5.327
方4-斜1	1382	228.453	5.445
方4-斜1	1383	227.737	5.562
方4-斜1	1384	227.088	5.684
方4-斜1	1385	226.525	5.819
方4-斜1	1386	225.826	5.978
方4-斜1	1387	224.973	6.162
方4-斜1	1388	224.173	6.373
方4-斜1	1389	223.694	6.581
方4-斜1	1390	223.508	6.788
方4-斜1	1391	223.561	6.992
方4-斜1	1392	223.779	7.191
方4-斜1	1393	224.103	7.388
方4-斜1	1394	224.498	7.585
方4-斜1	1395	224.933	7.785
方4-斜1	1396	225.348	7.989
方4-斜1	1397	225.713	8.196
方4-斜1	1398	226.063	8.404
方4-斜1	1399	226.442	8.61
方4-斜1	1400	226.843	8.809
方4-斜1	1401	227.24	8.998
方4-斜1	1402	227.597	9.172
方4-斜1	1403	227.87	9.328
方4-斜1	1404	228.06	9.463
方4-斜1	1405	228.22	9.576
方4-斜1	1406	228.389	9.668
方4-斜1	1407	228.568	9.744
方4-斜1	1408	228.753	9.809
方4-斜1	1409	228.947	9.867
方4-斜1	1410	229.138	9.92
方4-斜1	1411	229.3	9.97
方4-斜1	1412	229.422	10.018
方4-斜1	1413	229.508	10.07
方4-斜1	1414	229.546	10.118
方4-斜1	1415	229.541	10.16
方4-斜1	1416	229.507	10.197
方4-斜1	1417	229.477	10.233
方4-斜1	1418	229.485	10.269
方4-斜1	1419	229.528	10.305
方4-斜1	1420	229.57	10.339
方4-斜1	1421	229.58	10.372
方4-斜1	1422	229.569	10.405
方4-斜1	1423	229.566	10.438
方4-斜1	1424	229.575	10.47
方4-斜1	1425	229.601	10.504
方4-斜1	1426	229.644	10.538
方4-斜1	1427	229.703	10.574
方4-斜1	1428	229.77	10.611
方4-斜1	1429	229.837	10.649
方4-斜1	1430	229.897	10.688
方4-斜1	1431	229.948	10.725
方4-斜1	1432	229.991	10.763
方4-斜1	1433	230.03	10.8
方4-斜1	1434	230.07	10.837
方4-斜1	1435	230.112	10.876
方4-斜1	1436	230.16	10.917
方4-斜1	1437	230.214	10.96
方4-斜1	1438	230.275	11.005
方4-斜1	1439	230.346	11.052
方4-斜1	1440	230.425	11.1
方4-斜1	1441	230.511	11.148
方4-斜1	1442	230.598	11.195
方4-斜1	1443	230.676	11.242
方4-斜1	1444	230.736	11.286
方4-斜1	1445	230.767	11.329
方4-斜1	1446	230.759	11.37
方4-斜1	1447	230.708	11.41
方4-斜1	1448	230.617	11.451
方4-斜1	1449	230.495	11.492
方4-斜1	1450	230.357	11.532
方4-斜1	1451	230.214	11.571
方4-斜1	1452	230.067	11.607
方4-斜1	1453	229.916	11.64
方4-斜1	1454	229.763	11.668
方4-斜1	1455	229.621	11.695
方4-斜1	1456	229.513	11.722
方4-斜1	1457	229.465	11.75
方4-斜1	1458	229.501	11.783
方4-斜1	1459	229.631	11.821
方4-斜1	1460	229.842	11.866
方4-斜1	1461	230.103	11.919
方4-斜1	1462	230.368	11.979
方4-斜1	1463	230.593	12.048
方4-斜1	1464	230.752	12.123
方4-斜1	1465	230.843	12.204
方4-斜1	1466	230.893	12.286
方4-斜1	1467	230.935	12.367
方4-斜1	1468	231.001	12.445
方4-斜1	1469	231.104	12.521
方4-斜1	1470	231.237	12.596
方4-斜1	1471	231.373	12.67
方4-斜1	1472	231.479	12.744
方4-斜1	1473	231.524	12.819
方4-斜1	1474	231.49	12.892
方4-斜1	1475	231.381	12.964
方4-斜1	1476	231.222	13.033
